 "time" "normal population" "cancer population" "cancer proportion"patch_inflammation:0.2
 766 17334 3319 0.16070304556238804
 767 17325 3330 0.16122004357298475
 768 17311 3340 0.16173550917631108
 769 17308 3345 0.16196194257492857
 770 17301 3355 0.16242254066615028
 771 17299 3367 0.16292461047130552
 772 17282 3379 0.16354484294080635
 773 17275 3382 0.16372174081425184
 774 17259 3394 0.16433447925240885
 775 17248 3411 0.16510963744614937
 776 17225 3422 0.16573836392696276
 777 17210 3443 0.16670701592988912
 778 17194 3455 0.16732045135357645
 779 17180 3460 0.16763565891472867
 780 17168 3472 0.1682170542635659
 781 17165 3486 0.16880538472713186
 782 17155 3497 0.16932984698818515
 783 17150 3507 0.16977295831921382
 784 17140 3517 0.17025705571961078
 785 17136 3526 0.17065143742135322
 786 17127 3537 0.1711672473867596
 787 17124 3546 0.17155297532656022
 788 17110 3553 0.17194986207230314
 789 17092 3566 0.17262077645464227
 790 17084 3580 0.1732481610530391
 791 17073 3595 0.17394039094251984
