 "time" "normal population" "cancer population" "average motility" "average consumption rate" "average cancer motility" "average cancer consumption rate"patch_inflammation:0
 431 10337 0 -0.0035475446623350186 1.0071558068278401 0 0
 432 10333 0 -0.0035378642190785786 1.0071428560894453 0 0
 433 10339 0 -0.0035878957423561074 1.007219798833863 0 0
 434 10345 0 -0.0036202023517789036 1.0072498369634773 0 0
 435 10344 0 -0.0035887166362440974 1.0072947716789826 0 0
 436 10341 0 -0.003630726620198019 1.00732754280817 0 0
 437 10346 0 -0.0035788491245189254 1.007283563272396 0 0
 438 10349 0 -0.0036138304029179097 1.0072535251686374 0 0
 439 10358 0 -0.0036376960329159436 1.0073306528661792 0 0
 440 10365 0 -0.0037139629672538568 1.0072962302741584 0 0
 441 10372 0 -0.0037416209815719003 1.0073031866433242 0 0
 442 10365 0 -0.003722042330373565 1.0073471278670236 0 0
 443 10369 0 -0.0037765981431982 1.007410114040795 0 0
 444 10376 0 -0.0038357584952623553 1.0074436964846796 0 0
 445 10374 0 -0.0038955618395092005 1.0074478591082978 0 0
 446 10372 0 -0.003959364456122783 1.0074601102401382 0 0
 447 10376 0 -0.003947520855370382 1.0075164150333886 0 0
 448 10375 0 -0.003964968731382662 1.007552145774189 0 0
 449 10375 0 -0.0040084232037067066 1.0076132493358234 0 0
 450 10377 0 -0.003982424295326133 1.0076071098916641 0 0
 451 10380 0 -0.003968650778465058 1.007641069182262 0 0
 452 10384 0 -0.004027640618257316 1.0076507874147107 0 0
 453 10389 0 -0.004119743648842083 1.0075525558102152 0 0
 454 10393 0 -0.004094865888560824 1.0074768304927135 0 0
 455 10400 0 -0.004137785825013906 1.0074505738427308 0 0
 456 10405 0 -0.004174146767122135 1.0075107695793848 0 0
 457 10411 0 -0.004165861586331923 1.007500360057086 0 0
 458 10417 0 -0.004168466118740019 1.0075206103009557 0 0
 459 10421 0 -0.00422328598620781 1.0075188630216918 0 0
 460 10423 0 -0.004212297490272862 1.0075101721099355 0 0
 461 10422 0 -0.004205575788533485 1.0075119039217437 0 0
 462 10422 0 -0.0042022230918486 1.0075785098625953 0 0
 463 10422 0 -0.004225532807299104 1.0076092134220493 0 0
 464 10416 0 -0.004250465699926564 1.0076373385253203 0 0
 465 10414 0 -0.004220164989689026 1.0076195373292534 0 0
 466 10401 0 -0.004314342486611945 1.0076463137177036 0 0
 467 10392 0 -0.00433737977309033 1.0076239306613857 0 0
 468 10393 0 -0.004396541571801319 1.0075842136289663 0 0
 469 10391 0 -0.004429539904995715 1.0075649000935216 0 0
 470 10389 0 -0.004518265712073131 1.0075464181567815 0 0
 471 10395 0 -0.004573264938645523 1.0075495381021937 0 0
 472 10392 0 -0.004536303921824316 1.0075509683156836 0 0
 473 10388 0 -0.0045530292548291345 1.0076127672028377 0 0
 474 10391 0 -0.004559598522623456 1.007647520267287 0 0
 475 10391 0 -0.004612151402304884 1.0076859716679216 0 0
 476 10390 0 -0.004688642099138033 1.0076839376039914 0 0
 477 10393 0 -0.004689155213305142 1.007705479694054 0 0
 478 10391 0 -0.004661121245736021 1.0076811940328507 0 0
 479 10393 0 -0.004632450387543988 1.0077158023217985 0 0
 480 10400 0 -0.00465052428206066 1.0076872678822433 0 0
 481 10400 0 -0.00469200789737463 1.007773603254894 0 0
 482 10405 0 -0.004734460920045208 1.0077324537488839 0 0
 483 10404 0 -0.00468874325781106 1.0077197579977437 0 0
 484 10406 0 -0.004711695723921314 1.0077841147044817 0 0
 485 10409 0 -0.004714487864011783 1.0077971777647319 0 0
 486 10407 0 -0.004748579146138001 1.007792334609859 0 0
 487 10410 0 -0.004773621972805885 1.0077820787106988 0 0
 488 10406 0 -0.004824771626680035 1.0078044722334916 0 0
 489 10407 0 -0.004896800173490867 1.0078313150109104 0 0
 490 10404 0 -0.00494279724992416 1.0078168707175195 0 0
 491 10411 0 -0.0049680432964635595 1.0077588760102776 0 0
 492 10415 0 -0.004940932705152171 1.0076994173497256 0 0
 493 10413 0 -0.004967249653934615 1.007772103034794 0 0
 494 10419 0 -0.005000029796024638 1.0077501500599348 0 0
 495 10417 0 -0.005028438465085498 1.0078178905816737 0 0
 496 10414 0 -0.005071948745591306 1.0078118175389625 0 0
 497 10419 0 -0.005131200194738265 1.0077894653863464 0 0
 498 10425 0 -0.005157469586495764 1.0078544850692788 0 0
 499 10427 0 -0.005169736040507203 1.0078340834536441 0 0
 500 10427 0 -0.005151480079488123 1.0078733591249245 0 0
 501 10429 0 -0.0051461886086013745 1.0078681087657868 0 0
 502 10431 0 -0.005114213526429052 1.0079019044227426 0 0
 503 10434 0 -0.0050758098390476045 1.0079485257189664 0 0
 504 10432 0 -0.0051138926085084095 1.007990260298577 0 0
 505 10434 0 -0.005092983050232379 1.007969596743805 0 0
 506 10434 0 -0.005093770148176817 1.0079443265809582 0 0
 507 10439 0 -0.005119536913107934 1.007987633919197 0 0
 508 10436 0 -0.005135977848616516 1.0080154272299584 0 0
 509 10436 0 -0.005190140045036651 1.008009830617572 0 0
 510 10440 0 -0.00520557311872609 1.0080050084861742 0 0
 511 10438 0 -0.005257469565224814 1.0080691282115284 0 0
 512 10439 0 -0.005294750252151027 1.00806334725515 0 0
 513 10441 0 -0.005320524275281986 1.0080981507562403 0 0
 514 10438 0 -0.0053771222016603835 1.0080587735667432 0 0
 515 10438 0 -0.005347646599015618 1.0080695442623238 0 0
 516 10442 0 -0.005333604652576534 1.0080996049492148 0 0
 517 10449 0 -0.005364040188189036 1.0080783850491735 0 0
 518 10453 0 -0.0053492780577582884 1.0080610101864336 0 0
 519 10449 0 -0.005393884426071715 1.0081199045325773 0 0
 520 10447 0 -0.005421318470324474 1.0081657261407633 0 0
 521 10450 0 -0.005402408986857896 1.0082549653816841 0 0
 522 10446 0 -0.005444492672429972 1.0083714945159494 0 0
 523 10444 0 -0.005487651624975107 1.008334980405666 0 0
 524 10450 0 -0.00545970344444709 1.0084013657170976 0 0
 525 10445 0 -0.00550025419354002 1.0084526376591096 0 0
 526 10448 0 -0.005450104511617558 1.0084581328743127 0 0
 527 10444 0 -0.00547086603559275 1.0084642105596289 0 0
 528 10446 0 -0.005541630403587126 1.0084136217296304 0 0
 529 10448 0 -0.0055338735366681525 1.0084057061108307 0 0
 530 10456 0 -0.005580490940628278 1.00842684372074 0 0
 531 10457 0 -0.005597549584516736 1.008428023095519 0 0
 532 10457 0 -0.005559302986087809 1.008464247339621 0 0
 533 10456 0 -0.005582745275687817 1.0085264722380105 0 0
 534 10453 0 -0.0055878679474146205 1.0085509138757807 0 0
 535 10452 0 -0.005589597009453223 1.0085367257259124 0 0
 536 10451 0 -0.0056386138613390225 1.0085608669912491 0 0
 537 10449 0 -0.005669514272888292 1.0085793646539198 0 0
 538 10453 0 -0.00569451107567055 1.0086355637636957 0 0
 539 10457 0 -0.005753687943404674 1.0086087401641737 0 0
 540 10451 0 -0.0057625268774867695 1.0086759865376302 0 0
 541 10448 0 -0.005753696734570618 1.0086452747012982 0 0
 542 10456 0 -0.005825274920720552 1.0086643077605024 0 0
 543 10454 0 -0.005849127607294607 1.0087104928801982 0 0
 544 10460 0 -0.0058349467726834196 1.0086938753618093 0 0
 545 10457 0 -0.0058148224571773635 1.0087407934211698 0 0
 546 10451 0 -0.005805074634477962 1.0088121927900244 0 0
 547 10446 0 -0.005794772932822724 1.0088041378792545 0 0
 548 10449 0 -0.0058231466299846065 1.008861142002243 0 0
 549 10454 0 -0.005846850525515171 1.008900160238708 0 0
 550 10462 0 -0.005831634521513793 1.0089598151080494 0 0
 551 10466 0 -0.005912993274684999 1.0089848531796834 0 0
 552 10467 0 -0.005916359357476055 1.0089909867239073 0 0
 553 10463 0 -0.005957832654266243 1.008999036400959 0 0
 554 10466 0 -0.00600744125971303 1.0090084102893817 0 0
 555 10465 0 -0.0059539114562159315 1.009007735678474 0 0
 556 10476 0 -0.005901556148988797 1.0090183004491566 0 0
 557 10479 0 -0.005938400764326998 1.0089874116575754 0 0
 558 10482 0 -0.006028630194345993 1.009007543822449 0 0
 559 10477 0 -0.0061460357329848345 1.009015363648015 0 0
 560 10477 0 -0.0061259580018792744 1.0090559071852454 0 0
 561 10476 0 -0.006134272070433683 1.0090839561785312 0 0
 562 10484 0 -0.006151564733403169 1.009157902932965 0 0
 563 10487 0 -0.006214278405916963 1.0092642990434895 0 0
 564 10493 0 -0.006208345664396854 1.0092507147189942 0 0
 565 10492 0 -0.006205896733705 1.0093645827587963 0 0
 566 10489 0 -0.006233997043026678 1.009387329249917 0 0
 567 10490 0 -0.006154869210760152 1.009391095581552 0 0
 568 10490 0 -0.006181256354292665 1.0094048274960472 0 0
 569 10487 0 -0.006227199970019404 1.0094246369808069 0 0
 570 10484 0 -0.006293862769101253 1.0094613708903508 0 0
 571 10477 0 -0.006351402342592345 1.0093711615354126 0 0
 572 10481 0 -0.0064183589915794564 1.0094431408895188 0 0
 573 10478 0 -0.00649921590537837 1.0095149971527675 0 0
 574 10476 0 -0.006476110071501083 1.0095308728961192 0 0
 575 10478 0 -0.00649052284561411 1.0095071687408135 0 0
 576 10484 0 -0.006500539051135895 1.0095722863116594 0 0
 577 10479 0 -0.006514107886156405 1.0095417178268677 0 0
 578 10480 0 -0.0065222149478713414 1.009534848016877 0 0
 579 10478 0 -0.00660355320675235 1.0095300548714 0 0
 580 10473 0 -0.006653874300040152 1.0095713012965573 0 0
 581 10463 0 -0.006659670535580996 1.0096166370019701 0 0
 582 10462 0 -0.006703545817030606 1.0096724979359257 0 0
 583 10462 0 -0.006731201664820804 1.0097040610562604 0 0
 584 10459 0 -0.006754841929851252 1.0097253318013268 0 0
 585 10456 0 -0.006826084368186269 1.0098083499588035 0 0
 586 10458 0 -0.006854372948254836 1.0098873105754345 0 0
 587 10452 0 -0.006826516310756734 1.0099181759973717 0 0
 588 10460 0 -0.006792214478344527 1.0099508453210495 0 0
 589 10461 0 -0.006917984839336591 1.0099816913522817 0 0
 590 10460 0 -0.006989668636744379 1.0099978936882203 0 0
 591 10464 0 -0.007038120357548025 1.009941416381092 0 0
 592 10461 0 -0.007071640212088317 1.0099572388518854 0 0
 593 10459 0 -0.007087297083753727 1.0099733758064389 0 0
 594 10457 0 -0.007076653798586912 1.0100259973403773 0 0
 595 10462 0 -0.007114925373039537 1.010080760856192 0 0
 596 10460 0 -0.007115833086280198 1.0100786653582574 0 0
 597 10459 0 -0.007114484236410523 1.0101251393499509 0 0
 598 10466 0 -0.0071426734275146396 1.0101209181139628 0 0
 599 10459 0 -0.007166864550925496 1.010137681201474 0 0
 600 10459 0 -0.007203759575045893 1.0101180987131382 0 0
 601 10456 0 -0.007270623582996784 1.0101382977444249 0 0
 602 10449 0 -0.007261173572357369 1.0102155028029807 0 0
 603 10445 0 -0.00728397961877051 1.0102030656705754 0 0
 604 10447 0 -0.007258113023499553 1.0101900697278665 0 0
 605 10444 0 -0.0072753156464002 1.010163573089375 0 0
 606 10445 0 -0.007293429669624904 1.0101774577278202 0 0
 607 10439 0 -0.007368919149616308 1.0102063099532526 0 0
 608 10435 0 -0.00738662501717972 1.0102442482477105 0 0
 609 10434 0 -0.007370845283675731 1.0102767844524878 0 0
 610 10433 0 -0.007350120183267213 1.0103352550261013 0 0
 611 10437 0 -0.007317453814475946 1.0102528011552183 0 0
 612 10432 0 -0.007306528834444056 1.010308495079274 0 0
 613 10430 0 -0.007344031359959833 1.0103550896085993 0 0
 614 10434 0 -0.0073240485439459565 1.0103937045059057 0 0
 615 10440 0 -0.007433248972851445 1.0104024913162504 0 0
 616 10444 0 -0.007433363765194359 1.0104425993008848 0 0
 617 10449 0 -0.007471095491503105 1.0104868425742695 0 0
 618 10448 0 -0.007470796173510292 1.0105161059947545 0 0
 619 10449 0 -0.007538842914653651 1.0105820390806473 0 0
 620 10444 0 -0.007523308958918505 1.0106074621909726 0 0
 621 10446 0 -0.007579384539449072 1.0106758565747829 0 0
 622 10452 0 -0.007568199972004718 1.0106560322793352 0 0
 623 10454 0 -0.007536872085422018 1.0106533183524178 0 0
 624 10454 0 -0.007560998856900391 1.0106706353862116 0 0
 625 10452 0 -0.007591462614817456 1.0106884039075346 0 0
 626 10451 0 -0.007615983403087178 1.0106800148330755 0 0
 627 10453 0 -0.007630080055374026 1.0107174976775688 0 0
 628 10451 0 -0.007652695751463252 1.0107652641608484 0 0
 629 10447 0 -0.007704954867060825 1.0107709409076842 0 0
 630 10448 0 -0.007719791507686614 1.0108499688843817 0 0
 631 10443 0 -0.007759194972627125 1.0108905900171383 0 0
 632 10441 0 -0.007811315864667905 1.010937556194742 0 0
 633 10438 0 -0.007881489863171368 1.0109833201473886 0 0
 634 10435 0 -0.007805259457570793 1.01102504178554 0 0
 635 10437 0 -0.007793607925508828 1.011094827083382 0 0
 636 10439 0 -0.007784899579288582 1.011165549221578 0 0
 637 10437 0 -0.007838409453118927 1.0112338347746475 0 0
 638 10438 0 -0.00786264915852473 1.0112571355134818 0 0
 639 10436 0 -0.007889105699396546 1.011293950049278 0 0
 640 10439 0 -0.007933462979684391 1.011305489066522 0 0
 641 10429 0 -0.007943189701200152 1.0113089106527606 0 0
 642 10427 0 -0.007898496973601562 1.0113749159457537 0 0
 643 10436 0 -0.007891147147451823 1.0113761635222691 0 0
 644 10436 0 -0.00784198446506308 1.0114323451217349 0 0
 645 10432 0 -0.007890607540347557 1.0114458552575212 0 0
 646 10432 0 -0.007949084064425084 1.01150373650209 0 0
 647 10438 0 -0.008012300909240867 1.0115425256506723 0 0
 648 10432 0 -0.008014187268039388 1.0115631640479692 0 0
 649 10429 0 -0.008037229475525048 1.0115256668159576 0 0
 650 10433 0 -0.008071524540932764 1.0115704885355934 0 0
 651 10429 0 -0.008112659201628205 1.0115709813135099 0 0
 652 10426 0 -0.008149516503954377 1.0116154105349757 0 0
 653 10418 0 -0.00820334663579038 1.0116646435268286 0 0
 654 10416 0 -0.008274650929136058 1.0117349570123584 0 0
 655 10415 0 -0.00830645568337431 1.011777294915184 0 0
 656 10419 0 -0.00826360097296982 1.011740926842768 0 0
 657 10418 0 -0.008288151229192794 1.0117430438996 0 0
 658 10420 0 -0.008316908271844314 1.0118251900586397 0 0
 659 10424 0 -0.008370524669211673 1.0118887295775283 0 0
 660 10424 0 -0.008390343089402817 1.0118925375068166 0 0
 661 10418 0 -0.008409252287576064 1.0119897331318517 0 0
 662 10423 0 -0.008328890112744748 1.0120029744812202 0 0
 663 10421 0 -0.008373614158084035 1.0120597970617402 0 0
 664 10424 0 -0.008361211950989284 1.0120841738677233 0 0
 665 10429 0 -0.008373991545392222 1.0121425014903096 0 0
 666 10427 0 -0.00849670904500058 1.0121780693832232 0 0
 667 10430 0 -0.008530236417187677 1.0121901641495268 0 0
 668 10435 0 -0.008566655336817153 1.0122927083689406 0 0
 669 10440 0 -0.008532359154042522 1.0122761626335175 0 0
 670 10436 0 -0.00853302566875523 1.0123100473004203 0 0
 671 10437 0 -0.008614838774930227 1.0122980436235094 0 0
 672 10436 0 -0.008661392591304986 1.0123805082731374 0 0
 673 10437 0 -0.008717118982540515 1.0123672355500737 0 0
 674 10440 0 -0.00873214081580419 1.0123831526241145 0 0
 675 10438 0 -0.008661012501259191 1.0124623146738176 0 0
 676 10444 0 -0.008682603088495956 1.0124803066779535 0 0
 677 10436 0 -0.00872851917881692 1.0125675067255426 0 0
 678 10432 0 -0.00873029328885722 1.012603118226908 0 0
 679 10438 0 -0.008717264840053881 1.0126407861257727 0 0
 680 10435 0 -0.008724957112281263 1.0126799873693653 0 0
 681 10433 0 -0.008812970452554405 1.0127272511046432 0 0
 682 10433 0 -0.008807348566473128 1.0127937829000009 0 0
 683 10424 0 -0.008821505049694048 1.0128702248399615 0 0
 684 10426 0 -0.008766372360614786 1.0129778601801471 0 0
 685 10428 0 -0.008827899113417118 1.0129286172056902 0 0
 686 10418 0 -0.008874048714155229 1.012969214637797 0 0
 687 10421 0 -0.008885794271893054 1.0129627276752138 0 0
 688 10414 0 -0.008798679660576165 1.0130755106780795 0 0
 689 10412 0 -0.008886579194769057 1.0130955270840616 0 0
 690 10407 0 -0.00885162696134306 1.0130656997300436 0 0
 691 10409 0 -0.008983219207387485 1.0131308635384548 0 0
 692 10407 0 -0.009059812251036298 1.0131448441305229 0 0
 693 10410 0 -0.009122140721937245 1.0132094950630106 0 0
 694 10408 0 -0.009145836885971762 1.0132177016366826 0 0
 695 10407 0 -0.00915039528850663 1.0132486244434795 0 0
 696 10410 0 -0.009219947684533922 1.013351758867745 0 0
 697 10409 0 -0.009238920191347755 1.0133233258466847 0 0
 698 10410 0 -0.009263445270916788 1.0134332787324625 0 0
 699 10409 0 -0.009303466146859831 1.0134244041212621 0 0
 700 10410 0 -0.009325032599161865 1.013444493041686 0 0
 701 10400 0 -0.009361068993664267 1.0134793170617635 0 0
 702 10397 0 -0.009379767569289812 1.0134849427871482 0 0
 703 10399 0 -0.009398420424992646 1.0135299640641267 0 0
 704 10396 0 -0.009425711594763029 1.0136398810613243 0 0
 705 10394 0 -0.009442934097386389 1.0136576188510786 0 0
 706 10398 0 -0.009482369396154301 1.0136244933879104 0 0
 707 10402 0 -0.009399678991701146 1.0136305334581843 0 0
 708 10404 0 -0.009451123299799203 1.0136651025873578 0 0
 709 10407 0 -0.009469465610531315 1.0136774034195823 0 0
 710 10408 0 -0.00948781328718579 1.0137581528184274 0 0
 711 10400 0 -0.009516756823800425 1.0138067940717956 0 0
 712 10391 0 -0.009558704121916872 1.0138794789196306 0 0
 713 10391 0 -0.009568062288078489 1.0139315473746067 0 0
 714 10395 0 -0.009551009349842238 1.013982201783375 0 0
 715 10400 0 -0.00961055536166628 1.0139609379718224 0 0
 716 10400 0 -0.009705859219848623 1.0139892489849025 0 0
 717 10385 0 -0.009728845169985003 1.014063840593091 0 0
 718 10384 0 -0.009793033397010488 1.0141425153240022 0 0
 719 10382 0 -0.009830462213726156 1.0141298987652432 0 0
 720 10379 0 -0.009854825396604391 1.0141409659046694 0 0
 721 10382 0 -0.009852371982601842 1.0141138426667475 0 0
 722 10380 0 -0.009828975426793469 1.0141477755203514 0 0
 723 10378 0 -0.00980853033281862 1.0141731819901825 0 0
 724 10380 0 -0.009786440847147257 1.0142468058848888 0 0
 725 10371 0 -0.009809304602958983 1.0142358621652827 0 0
 726 10376 0 -0.00988768798533255 1.0142272966547388 0 0
 727 10379 0 -0.009857387124867613 1.0142335065313783 0 0
 728 10378 0 -0.009862376645459404 1.0142565456689954 0 0
 729 10388 0 -0.009853651645262603 1.0143727795570576 0 0
 730 10384 0 -0.009901262868895585 1.0144295955739804 0 0
 731 10382 0 -0.009993336034675664 1.0144045446700591 0 0
 732 10382 0 -0.01000251051242093 1.0143815510882195 0 0
 733 10374 0 -0.01001947472215136 1.0144015861245628 0 0
 734 10375 0 -0.010047844884383504 1.0144325507533938 0 0
 735 10370 0 -0.010066329626822893 1.0144525613351023 0 0
 736 10375 0 -0.01007603456229044 1.0144522284950621 0 0
 737 10377 0 -0.009991202617013376 1.0145721807654746 0 0
 738 10377 0 -0.010039428617161898 1.0146600573193405 0 0
 739 10369 0 -0.010043576998950879 1.014656034700981 0 0
 740 10370 0 -0.010055277333613982 1.0146514318782376 0 0
 741 10375 0 -0.010011301387109633 1.0146759938752348 0 0
 742 10376 0 -0.010082212725085637 1.0146962923396952 0 0
 743 10382 0 -0.010110373193040164 1.0146603925478268 0 0
 744 10384 0 -0.010175696889784265 1.0146960893802952 0 0
 745 10380 0 -0.010185715531076145 1.0147124856162277 0 0
 746 10377 0 -0.01018704803200429 1.014789937033478 0 0
 747 10376 0 -0.010205649818529939 1.0148230754778806 0 0
 748 10374 0 -0.010167358813664085 1.0148873681958224 0 0
 749 10376 0 -0.01019740240796683 1.014917879131941 0 0
 750 10382 0 -0.010164611019034962 1.0149361379748179 0 0
 751 10387 0 -0.010212118316000067 1.0149694047496627 0 0
 752 10390 0 -0.010258349805552465 1.015032999124964 0 0
 753 10387 0 -0.010236448605407997 1.0150847082701508 0 0
 754 10384 0 -0.010247925221359856 1.015089912238194 0 0
 755 10379 0 -0.010275017986240677 1.015155504064466 0 0
 756 10378 0 -0.010321304704685704 1.015238682349423 0 0
 757 10372 0 -0.01032056148217151 1.015245931840515 0 0
 758 10369 0 -0.010353402613167017 1.015291895055017 0 0
 759 10366 0 -0.01033975235184839 1.0153163347270273 0 0
 760 10361 0 -0.010399419548059351 1.0153272333594932 0 0
 761 10356 0 -0.01050158646044646 1.0153199182612698 0 0
 762 10357 0 -0.01053989900398705 1.0153618213128082 0 0
 763 10353 0 -0.010546778850572118 1.0154227293813687 0 0
 764 10360 0 -0.010599008362766836 1.0154278319903636 0 0
 765 10358 0 -0.0106131248247362 1.0154825885668326 0 0
 766 10359 0 -0.010649355568295722 1.015461344460645 0 0
 767 10363 0 -0.010676987361207667 1.015471696954191 0 0
 768 10365 0 -0.0107397828282349 1.0155310914030375 0 0
 769 10357 0 -0.010752977027733625 1.0155355536985418 0 0
 770 10352 0 -0.010801094372898829 1.015559801778232 0 0
 771 10349 0 -0.010802600546680915 1.0155171818980289 0 0
 772 10349 0 -0.010810144492613376 1.0155783215992464 0 0
 773 10354 0 -0.010794797773479988 1.0155546945340361 0 0
 774 10351 0 -0.010795983254918401 1.015554101348644 0 0
 775 10347 0 -0.010812905899295693 1.015524755241148 0 0
 776 10345 0 -0.010913127135943038 1.0155412886210295 0 0
 777 10347 0 -0.010937004910058163 1.0156073470120204 0 0
 778 10344 0 -0.010959019377962098 1.0156543045978352 0 0
